Product Name,link,ean_value,Price,Image URL,Alt Text
Batata Frita Lisa Sensações Frango Grelhado Elma Chips Pacote 80g,https://www.supermuffato.com.br/salgadinho-elma-chips-sensacoes-frango-grelhado-80g-264808/p,7892840815950,10.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_pepsico_verao_frete.png?v=638397932371770000,pepsico
Salgadinho De Milho Presunto Elma Chips Fandangos Pacote 230G,https://www.supermuffato.com.br/salgadinho-elma-chips-fandangos-presunto-230g-264804/p,7892840816193,14.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_pepsico_verao_frete.png?v=638397932371770000,pepsico
Wafer Marilan Morango 80g,https://www.supermuffato.com.br/biscoito-marilan-wafer-morango-80g-258025/p,,1.75,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Wafer Marilan Limão 80g,https://www.supermuffato.com.br/bisc-marilan-wafer-limao-80g-258024/p,,1.75,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Marilan Pit Stop Cebola e Salsa 80g,https://www.supermuffato.com.br/biscoito-marilan-pit-stop-cebola-e-salsa-80g-202276/p,7896003704341,2.94,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Snack Marilan Pit Stop Petisco Calabresa Acebolada 80g,https://www.supermuffato.com.br/snack-marilan-pit-stop-petisco-calabresa-acebolada-80g-202274/p,7896003704365,2.94,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Marilan Lev Integral Cacau e Cereais 150g,https://www.supermuffato.com.br/biscoito-integral-marilan-lev-cacau-e-cereais-150g-243864/p,7896003706857,2.87,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Marilan Pit Stop com Fermentação Natural 162g,https://www.supermuffato.com.br/bisc-marilan-pit-stop-orig-ferm-nat-162g-294148/p,7896003739220,3.36,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Marilan Lev Integral Granola e Mel 150g,https://www.supermuffato.com.br/biscoito-marilan-lev-granola-e-mel-150g-243865/p,,2.87,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Rosquinha Marilan Integral 300g,https://www.supermuffato.com.br/bisc-marilan-rosquinha-int-300g-278054/p,,4.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Marilan Maizena Integral 350g,https://www.supermuffato.com.br/biscoito-marilan-maizena-integral-350g-277190/p,,5.39,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Marilan Cream Cracker Integral Fermentação Natural 335g,https://www.supermuffato.com.br/biscoito-marilan-cream-cracker-integral-335g-284035/p,,5.53,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Marilan Água e Sal Fermentação Natural 140g,https://www.supermuffato.com.br/biscoito-marilan-agua-e-sal-fermentacao-natural-140g-284033/p,,2.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Marilan Cream Cracker Fermentação Natural 140g,https://www.supermuffato.com.br/biscoito-marilan-cream-cracker-fermentacao-natural-140g-284032/p,7896003739145,2.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Marilan Cream Cracker Fermentação Natural 300g,https://www.supermuffato.com.br/biscoito-marilan-cream-cracker-fermentacao-natural-300g-284037/p,,4.69,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Wafer Marilan Chocolate 80g,https://www.supermuffato.com.br/biscoito-marilan-wafer-choc-80g-258022/p,,1.75,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Pepsi Lata 350ml,https://www.supermuffato.com.br/refrigerante-pepsi-cola-350-ml-3785/p,7892840800079,2.19,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Oreo Cobertura de Chocolate e Recheio de Baunilha 105g,https://www.supermuffato.com.br/biscoito-oreo-cobertura-de-chocolate-e-recheio-de-baunilha-105g-297774/p,762210575883,9.36,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Pepsi Garrafa 2L,https://www.supermuffato.com.br/refrigerante-pepsi-cola-2-l-3859/p,7892840800000,5.79,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Pepsi Zero Garrafa 2L,https://www.supermuffato.com.br/refrigerante-pepsi-zero-2l-207718/p,7892840813444,5.79,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Água Tônica Antarctica Zero Lata 350ml,https://www.supermuffato.com.br/agua-tonica-antarctica-zero-lata-350ml-12049/p,7891991000888,2.89,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Água Tônica Antarctica Lata 350ml,https://www.supermuffato.com.br/agua-tonica-antartica-lata-350ml-12055/p,7891991000840,2.89,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Pepsi Black Sem Açúcar Lata 350ml,https://www.supermuffato.com.br/refrigerante-pepsi-black-350ml-207614/p,7892840813505,2.79,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Guaraná Antarctica Garrafa 200ml,https://www.supermuffato.com.br/refrigerante-guarana-antarctica-200ml-258878/p,7891991014908,1.09,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Banana Caturra/Nanica Kg Peso aprox. 150g/un,https://www.supermuffato.com.br/banana-caturra-ou-nanica-kg-835/p,635,3.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Limão Kg Peso aprox. 100g/un,https://www.supermuffato.com.br/limao-kg-959/p,1007,3.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Banana Prata Kg Peso aprox. 150g/un,https://www.supermuffato.com.br/banana-prata-kg-838/p,666,7.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Coca Cola Original 2L,https://www.supermuffato.com.br/refrigerante-coca-cola-original-2l-273064/p,7894900027013,8.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Morango Sabor Horta Bandeja 200g,https://www.supermuffato.com.br/morango-sabor-horta-bandeja-200g-270216/p,270216,7.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Uva Verde Seleta Sem Semente 500g,https://www.supermuffato.com.br/uva-seleta-verde-ssemente-bdj-500g-264192/p,7898965759254,12.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Coca-Cola Sabor Original 200ml,https://www.supermuffato.com.br/coca-cola-sabor-original-200-ml-244627/p,78908901,1.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Wafer Bauducco Chocolate 140g,https://www.supermuffato.com.br/wafer-bauducco-chocolate-140g-165819/p,7891962036984,3.0,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Coca-Cola Sem Açúcar 2L,https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-2-l-112089/p,7894900701517,9.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Maçã Fuji Kg Peso aprox. 300g/un,https://www.supermuffato.com.br/maca-fugi-kg-3344/p,4015,12.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Manga Palmer Kg Peso aprox. 400g/un,https://www.supermuffato.com.br/manga-palmer-kg-993/p,1151,4.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Mamão Papaia Kg Peso aprox. 500g/un,https://www.supermuffato.com.br/mamao-papaya-kg-988/p,1144,8.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Abacaxi 1un,https://www.supermuffato.com.br/abacaxi-1un-821/p,100076,8.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Isabela Maizena 350g,https://www.supermuffato.com.br/biscoito-isabela-maizena-350g-285537/p,7896022086787,6.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Coca-Cola Original 2L + Refrigerante Coca-Cola sem Açúcar 2L,https://www.supermuffato.com.br/refrigerante-coca-cola-original-2l---refrigerante-coca-cola-sem-acucar-2l-279923/p,7894900027495,17.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Coca-Cola Original 2L + Refrigerante Fanta Laranja 2L,https://www.supermuffato.com.br/refrigerante-coca-cola-original-2l---refrigerante-fanta-laranja-2l-279921/p,7894900027327,16.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Coca-Cola Original 2L + Refrigerante Sprite 2L,https://www.supermuffato.com.br/refrigerante-coca-cola-original-2l---refrigerante-sprite-2l-279920/p,7894900027358,16.5,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Coca Cola Menos Açúcar 3L,https://www.supermuffato.com.br/refrigerante-coca-cola-menos-acucar-3l-260519/p,7894900027037,9.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Melancia Pedaço Kg,https://www.supermuffato.com.br/melancia-pedaco-kg-254425/p,254425,6.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Recheado Trakinas Chocolate 126g,https://www.supermuffato.com.br/biscoito-trakinas-chocolate-126g-252751/p,7622210592750,3.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Iogurte Natural Batavo Integral 170g,https://www.supermuffato.com.br/iogurte-natural-batavo-integral-170g-252146/p,7891097101533,2.9,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Uva Vero Fruto sem Semente 500g,https://www.supermuffato.com.br/uva-vero-fruto-sem-semente-500g-251580/p,7908046707736,11.6,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Uva Agrivale Vitoria Mimo Seleção 400g,https://www.supermuffato.com.br/uva-agrivale-vitoria-mimo-selecao-cb400g-248820/p,7898938321617,12.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Refrigerante Coca-Cola Sem Açúcar 200ml,https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-200-ml-244628/p,78933873,1.7,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
"Refrigerante Coca-Cola Sem Açúcar 1,5L",https://www.supermuffato.com.br/refrigerante-coca-cola-sem-acucar-1-5-l-244244/p,7894900701753,7.8,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Biscoito Club Social Original Embalagem Econômica 288g,https://www.supermuffato.com.br/biscoito-club-social-original-288g-214201/p,7622300990749,11.2,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_ferias.png?v=638394720998570000,Ferias
Cerveja Corona Extra Long Neck 330ml,https://www.supermuffato.com.br/cerveja-corona-extra-long-neck-330-ml-255486/p,7891149108718,5.99,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_corona.png?v=638394720994500000,corona
Vinho Tinto Bodega Dante Robino Novecento Cabernet Sauvignon 750ml,https://www.supermuffato.com.br/vinho-novecento-cabernet-sauvignon-750ml-290561/p,7790717152118,41.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_b_24_01_01_novecento.png?v=638394721017870000,novecento
Vinho Tinto Bodega Dante Robino Novecento Malbec 750ml,https://www.supermuffato.com.br/vinho-novecento-malbec-750ml-290559/p,7790717152101,41.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_b_24_01_01_novecento.png?v=638394721017870000,novecento
Cerveja Brahma Duplo Malte Tostada 350ml,https://www.supermuffato.com.br/cerveja-brahma-duplo-malte-tostada-350ml-295628/p,7891991305518,4.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_brahma_puro_malte.png?v=638394720991700000,brahma puro malte
Cerveja Brahma Duplo Malte Black 350ml,https://www.supermuffato.com.br/cerveja-brahma-duplo-malte-dark-sleek-350ml-286863/p,7891991303880,4.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_brahma_puro_malte.png?v=638394720991700000,brahma puro malte
Cerveja Brahma Duplo Malte Trigo 350ml,https://www.supermuffato.com.br/cerveja-brahma-duplo-malte-trigo-350ml-295627/p,7891991305150,4.1,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_24_01_01_brahma_puro_malte.png?v=638394720991700000,brahma puro malte
Refrigerante Antarctica Guaraná sem Açúcar Garrafa 2L,https://www.supermuffato.com.br/refrigerante-guarana-antarctica-zero-2l-12893/p,7891991001373,6.89,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_b_23_12_01_guarana_antarctica.png?v=638369709343800000,antarctica
Refrigerante Antarctica Guaraná Garrafa 2L,https://www.supermuffato.com.br/refrigerante-guarana-antarctica-2-l-12886/p,7891991001342,6.89,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_b_23_12_01_guarana_antarctica.png?v=638369709343800000,antarctica
Detergente Líquido Ypê Clear Transparente 500ml,https://www.supermuffato.com.br/detergente-liquido-clear-ype-squeeze-500ml-7920/p,7896098900253,2.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Detergente Ypê Clear 500ml 6un,https://www.supermuffato.com.br/detergente-ype-clear-500ml-6un-268887/p,7896098906255,14.24,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Amaciante Ypê Aconchego 2L 20% de Desconto,https://www.supermuffato.com.br/amaciante-ype-aconchego-2l-20-desconto-268296/p,7896098901854,7.84,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Lava-Roupas em Pó Concentrado Tixan Ypê Primavera 2.2kg,https://www.supermuffato.com.br/lava-roupas-em-po-concentrado-tixan-ype-primavera-2-2kg-290782/p,7896098906750,21.44,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Detergente Ypê Neutro 500ml 6un,https://www.supermuffato.com.br/det-liq-ype-500ml-c6un-neutro-268888/p,7896098906200,14.24,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Água Sanitária Ypê 5L,https://www.supermuffato.com.br/agua-sanitaria-ype-5l-201538/p,7896098904664,13.92,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Água Sanitária Ypê 2L,https://www.supermuffato.com.br/agua-sanitaria-ype-2l-152678/p,7896098904688,5.68,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Desinfetante Ypê Bak Lavanda 500ml,https://www.supermuffato.com.br/desinfetante-bak-ype-lavanda-500-ml-122030/p,7896098903629,3.04,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Detergente Líquido Ypê Coco Branco 500ml,https://www.supermuffato.com.br/detergente-liquido-coco-ype-squeeze-500ml-7919/p,7896098900239,2.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Detergente Líquido Ypê Limão Verde 500ml,https://www.supermuffato.com.br/detergente-liquido-limao-ype-squeeze-500ml-7918/p,7896098900222,2.4,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Lã de Aço Assolan com 8un 45g 10% de Desconto,https://www.supermuffato.com.br/la-de-aco-assolan-com-8un-45g-10--de-desconto-285633/p,7896090100118,2.32,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Lava-Roupas em Pó Tixan Ypê Primavera Leve 800g Pague 720g,https://www.supermuffato.com.br/lava-roupas-em-po-tixan-ype-primavera-leve-800g-pague-720g-283534/p,7896098909898,9.36,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Sabão em Barra Ypê Neutro Original 900g,https://www.supermuffato.com.br/sabao-em-barra-ype-neutro-original-900g-281730/p,7896098905906,12.32,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
Sabão em Barra Ypê Fresh 180g,https://www.supermuffato.com.br/sabao-em-barra-ype-fresh-180g-281717/p,7896098906002,3.04,https://muffatosupermercados.vteximg.com.br/arquivos/smd_home_slider_a_23_12_26_ype_20off.png?v=638391921947400000,ype 20off
